age,income,ownership,emp,intend,grade,amount,intrest,status,percent,default,history,cust_id,risk
22.0,63000.0,RENT,6.0,PERSONAL,B,6000.0,11.49,0.0,0.0952380952380952,N,2.0,6802,37.0
26.0,63000.0,RENT,3.0,HOMEIMPROVEMENT,C,6000.0,13.23,0.0,0.0952380952380952,N,2.0,6803,39.0
23.0,63402.0,RENT,3.0,DEBTCONSOLIDATION,C,6000.0,13.22,0.0,0.0946342386675499,N,4.0,6804,40.0
25.0,57500.0,RENT,4.0,VENTURE,C,6000.0,11.28,1.0,0.1043478260869565,N,2.0,6805,41.0
24.0,58668.0,RENT,8.0,MEDICAL,D,6000.0,15.05,1.0,0.1022704029453876,Y,4.0,6806,65.0
23.0,65000.0,RENT,7.0,EDUCATION,C,6000.0,15.23,0.0,0.0923076923076923,N,3.0,6807,40.0
23.0,65000.0,RENT,2.0,EDUCATION,B,6000.0,11.99,0.0,0.0923076923076923,N,2.0,6808,41.0
26.0,65000.0,RENT,7.0,EDUCATION,D,6000.0,16.49,0.0,0.0923076923076923,Y,2.0,6809,61.99999999999999
25.0,59000.0,RENT,9.0,VENTURE,C,6000.0,15.23,1.0,0.1016949152542373,N,3.0,6810,41.0
23.0,44000.0,MORTGAGE,8.0,PERSONAL,B,15000.0,12.18,1.0,0.3409090909090909,N,3.0,6811,45.0
24.0,50000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000.0,10.99,0.0,0.24,N,3.0,6812,33.0
22.0,50000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,11000.0,8.94,0.0,0.22,N,4.0,6813,34.0
25.0,65000.0,RENT,8.0,EDUCATION,C,6000.0,13.06,0.0,0.0923076923076923,Y,3.0,6814,58.999999999999986
24.0,65000.0,RENT,3.0,MEDICAL,A,6000.0,10.99,0.0,0.0923076923076923,N,2.0,6815,34.0
24.0,59000.0,RENT,2.0,DEBTCONSOLIDATION,D,6000.0,16.0,1.0,0.1016949152542373,N,4.0,6816,49.0
23.0,65000.0,RENT,0.0,EDUCATION,A,6000.0,9.63,0.0,0.0923076923076923,N,3.0,6817,38.00000000000001
25.0,65004.0,RENT,0.0,DEBTCONSOLIDATION,C,6000.0,12.87,0.0,0.0923020121838656,N,4.0,6818,42.999999999999986
21.0,65004.0,RENT,5.0,PERSONAL,A,6000.0,7.68,0.0,0.0923020121838656,N,3.0,6819,34.0
22.0,50000.0,MORTGAGE,0.0,EDUCATION,B,20000.0,11.48,0.0,0.4,N,2.0,6820,47.0
22.0,65100.0,RENT,3.0,EDUCATION,E,6000.0,16.2,0.0,0.0921658986175115,N,4.0,6821,46.00000000000001
22.0,66000.0,RENT,4.0,EDUCATION,B,6000.0,9.99,0.0,0.0909090909090909,N,4.0,6822,37.0
25.0,44000.0,MORTGAGE,4.0,MEDICAL,D,5550.0,14.11,1.0,0.1261363636363636,Y,4.0,6823,60.00000000000001
26.0,66400.0,RENT,6.0,MEDICAL,A,6000.0,7.29,0.0,0.0903614457831325,N,4.0,6824,33.0
24.0,67644.0,RENT,3.0,DEBTCONSOLIDATION,A,6000.0,6.99,0.0,0.0886996629412808,N,3.0,6825,34.0
24.0,50000.0,MORTGAGE,8.0,EDUCATION,C,3000.0,13.47,0.0,0.06,N,2.0,6826,36.0
26.0,62065.0,RENT,7.0,PERSONAL,B,6000.0,11.12,1.0,0.0966728429871908,N,3.0,6827,38.0
26.0,44000.0,MORTGAGE,8.0,MEDICAL,G,12000.0,18.84,1.0,0.2727272727272727,Y,3.0,6828,69.0
22.0,68250.0,RENT,4.0,EDUCATION,F,6000.0,19.13,0.0,0.0879120879120879,Y,3.0,6829,69.0
24.0,50000.0,MORTGAGE,2.0,VENTURE,A,12500.0,9.32,0.0,0.25,N,2.0,6830,34.0
25.0,68496.0,RENT,1.0,VENTURE,A,6000.0,8.0,0.0,0.0875963559915907,N,3.0,6831,37.00000000000001
22.0,69000.0,RENT,2.0,VENTURE,A,6000.0,7.49,0.0,0.0869565217391304,N,4.0,6832,38.00000000000001
22.0,44000.0,MORTGAGE,4.0,MEDICAL,D,16000.0,14.74,1.0,0.3636363636363636,Y,3.0,6833,71.00000000000001
23.0,69000.0,RENT,7.0,MEDICAL,A,6000.0,7.88,0.0,0.0869565217391304,N,2.0,6834,34.0
26.0,63400.0,RENT,2.0,PERSONAL,D,6000.0,15.21,1.0,0.0946372239747634,Y,2.0,6835,68.0
22.0,69500.0,RENT,6.0,DEBTCONSOLIDATION,B,6000.0,10.65,0.0,0.0863309352517985,N,4.0,6836,37.0
22.0,50000.0,MORTGAGE,1.0,PERSONAL,E,9800.0,16.32,0.0,0.196,Y,3.0,6837,66.0
22.0,69528.0,RENT,6.0,PERSONAL,C,6000.0,12.99,0.0,0.0862961684501208,Y,3.0,6838,59.99999999999999
26.0,69780.0,RENT,3.0,PERSONAL,A,6000.0,9.32,0.0,0.0859845227858985,N,3.0,6839,33.0
24.0,69996.0,RENT,0.0,HOMEIMPROVEMENT,C,6000.0,13.06,0.0,0.0857191839533687,N,2.0,6840,43.99999999999999
26.0,70000.0,RENT,3.0,PERSONAL,A,6000.0,8.49,0.0,0.0857142857142857,N,4.0,6841,33.0
21.0,44000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,E,15000.0,16.0,1.0,0.3409090909090909,N,2.0,6842,58.00000000000001
23.0,70000.0,RENT,4.0,EDUCATION,A,6000.0,7.49,0.0,0.0857142857142857,N,2.0,6843,34.0
23.0,50000.0,MORTGAGE,0.0,PERSONAL,A,6500.0,10.99,0.0,0.13,N,4.0,6844,34.0
22.0,50000.0,MORTGAGE,7.0,EDUCATION,A,6400.0,8.0,0.0,0.128,N,2.0,6845,30.000000000000004
26.0,50000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,E,15000.0,16.0,0.0,0.3,N,3.0,6846,39.0
25.0,70000.0,RENT,9.0,EDUCATION,B,6000.0,9.25,0.0,0.0857142857142857,N,4.0,6847,36.0
26.0,70000.0,RENT,4.0,MEDICAL,A,6000.0,6.17,0.0,0.0857142857142857,N,4.0,6848,33.0
24.0,50000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000.0,9.63,0.0,0.12,N,3.0,6849,30.000000000000004
24.0,50000.0,MORTGAGE,1.0,PERSONAL,C,11400.0,12.53,0.0,0.228,N,2.0,6850,40.0
23.0,70000.0,RENT,4.0,EDUCATION,B,6000.0,11.49,0.0,0.0857142857142857,N,4.0,6851,37.0
22.0,70000.0,RENT,0.0,EDUCATION,B,6000.0,11.89,0.0,0.0857142857142857,N,2.0,6852,41.0
22.0,50000.0,MORTGAGE,7.0,EDUCATION,B,4000.0,10.95,0.0,0.08,N,4.0,6853,33.0
23.0,50000.0,MORTGAGE,7.0,VENTURE,B,8600.0,11.26,0.0,0.172,N,3.0,6854,33.0
26.0,50000.0,OWN,4.0,HOMEIMPROVEMENT,C,10000.0,13.47,0.0,0.2,Y,2.0,6855,52.999999999999986
23.0,50000.0,OWN,0.0,MEDICAL,A,10200.0,9.63,0.0,0.204,N,4.0,6856,32.00000000000001
24.0,50000.0,MORTGAGE,7.0,VENTURE,D,1000.0,14.42,0.0,0.02,N,3.0,6857,39.0
22.0,71000.0,RENT,4.0,MEDICAL,B,6000.0,10.99,0.0,0.0845070422535211,N,4.0,6858,37.0
23.0,65074.0,RENT,0.0,EDUCATION,D,6000.0,14.42,1.0,0.0922027230537541,Y,3.0,6859,69.0
24.0,50000.0,OTHER,0.0,HOMEIMPROVEMENT,A,5000.0,7.68,0.0,0.1,N,3.0,6860,32.00000000000001
25.0,50000.0,MORTGAGE,5.0,PERSONAL,D,7500.0,13.8,0.0,0.15,Y,4.0,6861,58.00000000000001
24.0,44000.0,MORTGAGE,6.0,EDUCATION,F,7500.0,16.33,1.0,0.1704545454545454,N,2.0,6862,46.99999999999999
26.0,66000.0,RENT,10.0,VENTURE,C,6000.0,13.49,1.0,0.0909090909090909,Y,2.0,6863,58.99999999999999
23.0,50000.0,OWN,0.0,VENTURE,B,14000.0,10.33,0.0,0.28,N,2.0,6864,35.00000000000001
21.0,72000.0,RENT,3.0,EDUCATION,A,6000.0,5.42,0.0,0.0833333333333333,N,4.0,6865,34.0
24.0,72000.0,RENT,3.0,EDUCATION,A,6000.0,7.66,0.0,0.0833333333333333,N,3.0,6866,34.0
25.0,44000.0,MORTGAGE,7.0,PERSONAL,B,7500.0,10.08,1.0,0.1704545454545454,N,2.0,6867,34.0
21.0,44000.0,MORTGAGE,5.0,VENTURE,D,7500.0,12.92,1.0,0.1704545454545454,N,4.0,6868,41.00000000000001
25.0,72000.0,RENT,1.0,VENTURE,B,6000.0,11.86,0.0,0.0833333333333333,N,3.0,6869,40.0
22.0,50000.0,OWN,4.0,VENTURE,B,16000.0,9.45,0.0,0.32,N,4.0,6870,41.0
23.0,73000.0,RENT,4.0,MEDICAL,B,6000.0,12.53,0.0,0.0821917808219178,N,4.0,6871,37.0
26.0,50000.0,MORTGAGE,10.0,MEDICAL,C,13000.0,11.97,0.0,0.26,Y,3.0,6872,52.999999999999986
23.0,73500.0,RENT,7.0,PERSONAL,D,6000.0,14.96,0.0,0.0816326530612244,Y,4.0,6873,63.0
22.0,50000.0,OWN,6.0,MEDICAL,A,15000.0,8.63,0.0,0.3,N,2.0,6874,28.000000000000004
23.0,57800.0,RENT,2.0,MEDICAL,B,6000.0,10.99,1.0,0.1038062283737024,N,4.0,6875,43.0
24.0,50000.0,MORTGAGE,7.0,PERSONAL,D,9000.0,10.99,0.0,0.18,Y,3.0,6876,59.000000000000014
21.0,44000.0,MORTGAGE,5.0,MEDICAL,D,6000.0,12.61,1.0,0.1363636363636363,N,3.0,6877,41.00000000000001
25.0,50000.0,MORTGAGE,9.0,EDUCATION,A,6400.0,8.32,0.0,0.128,N,3.0,6878,29.000000000000004
26.0,50000.0,MORTGAGE,2.0,PERSONAL,D,20000.0,13.3,0.0,0.4,N,3.0,6879,51.99999999999999
23.0,74000.0,RENT,7.0,EDUCATION,A,6000.0,5.79,0.0,0.081081081081081,N,3.0,6880,34.0
25.0,74500.0,RENT,3.0,MEDICAL,B,6000.0,9.99,0.0,0.0805369127516778,N,4.0,6881,36.0
26.0,74970.0,RENT,5.0,MEDICAL,A,6000.0,7.88,0.0,0.080032012805122,N,2.0,6882,33.0
23.0,75000.0,RENT,1.0,VENTURE,B,6000.0,12.42,0.0,0.08,N,3.0,6883,41.0
24.0,50000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5500.0,10.99,0.0,0.11,N,3.0,6884,37.00000000000001
22.0,50004.0,MORTGAGE,4.0,PERSONAL,B,4950.0,10.99,0.0,0.0989920806335493,N,2.0,6885,33.0
23.0,75000.0,RENT,1.0,PERSONAL,A,6000.0,6.03,0.0,0.08,N,4.0,6886,38.00000000000001
23.0,75000.0,RENT,1.0,VENTURE,A,6000.0,6.99,0.0,0.08,N,4.0,6887,38.00000000000001
23.0,50004.0,MORTGAGE,7.0,EDUCATION,A,2700.0,5.99,0.0,0.0539956803455723,N,2.0,6888,30.000000000000004
23.0,69000.0,RENT,7.0,DEBTCONSOLIDATION,D,6000.0,16.02,1.0,0.0869565217391304,Y,2.0,6889,65.0
22.0,50004.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250.0,10.99,0.0,0.124990000799936,N,4.0,6890,30.000000000000004
25.0,50004.0,OWN,1.0,VENTURE,A,10000.0,7.29,0.0,0.1999840012798976,N,3.0,6891,31.000000000000007
23.0,75000.0,RENT,4.0,PERSONAL,C,6000.0,13.98,0.0,0.08,Y,2.0,6892,59.99999999999999
23.0,75000.0,RENT,0.0,MEDICAL,B,6000.0,11.48,0.0,0.08,N,2.0,6893,41.0
24.0,50004.0,OWN,2.0,MEDICAL,B,10000.0,11.12,0.0,0.1999840012798976,N,2.0,6894,35.00000000000001
22.0,50004.0,MORTGAGE,5.0,EDUCATION,D,14000.0,15.58,0.0,0.2799776017918566,N,4.0,6895,39.0
23.0,78000.0,RENT,0.0,MEDICAL,B,6000.0,9.99,0.0,0.0769230769230769,N,2.0,6896,41.0
22.0,50004.0,MORTGAGE,6.0,VENTURE,D,7200.0,10.99,0.0,0.1439884809215262,Y,2.0,6897,59.000000000000014
25.0,78000.0,RENT,1.0,PERSONAL,A,6000.0,9.63,0.0,0.0769230769230769,N,4.0,6898,37.00000000000001
23.0,50004.0,MORTGAGE,7.0,PERSONAL,B,16000.0,11.83,0.0,0.3199744020478361,N,2.0,6899,43.0
22.0,50004.0,OWN,0.0,VENTURE,C,5000.0,14.26,0.0,0.0999920006399488,Y,4.0,6900,58.0
22.0,80000.0,RENT,1.0,EDUCATION,A,6000.0,10.99,0.0,0.075,N,2.0,6901,38.00000000000001
26.0,50004.0,MORTGAGE,10.0,PERSONAL,A,5000.0,9.32,0.0,0.0999920006399488,N,2.0,6902,27.0
22.0,44004.0,MORTGAGE,3.0,VENTURE,D,9000.0,14.11,1.0,0.2045268611944368,Y,3.0,6903,61.000000000000014
25.0,80000.0,RENT,5.0,VENTURE,A,6000.0,8.0,0.0,0.075,N,4.0,6904,33.0
24.0,80490.0,RENT,8.0,HOMEIMPROVEMENT,B,6000.0,10.59,0.0,0.0745434215430488,N,3.0,6905,37.0
22.0,50004.0,MORTGAGE,0.0,EDUCATION,A,12000.0,7.37,0.0,0.2399808015358771,N,2.0,6906,34.0
22.0,44004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,E,11000.0,15.68,1.0,0.2499772747932006,N,4.0,6907,48.0
23.0,80607.0,RENT,2.0,MEDICAL,B,6000.0,12.21,0.0,0.074435222747404,N,2.0,6908,41.0
25.0,82000.0,RENT,5.0,MEDICAL,C,6000.0,10.99,0.0,0.073170731707317,N,3.0,6909,39.0
23.0,50004.0,MORTGAGE,7.0,PERSONAL,A,6000.0,10.99,0.0,0.1199904007679385,N,3.0,6910,30.000000000000004
22.0,50004.0,MORTGAGE,6.0,EDUCATION,C,2500.0,12.53,0.0,0.0499960003199744,N,2.0,6911,36.0
26.0,50004.0,MORTGAGE,10.0,EDUCATION,A,5000.0,9.32,0.0,0.0999920006399488,N,2.0,6912,27.0
25.0,82000.0,RENT,0.0,PERSONAL,B,6000.0,9.91,0.0,0.073170731707317,N,2.0,6913,40.0
26.0,82000.0,RENT,8.0,HOMEIMPROVEMENT,A,6000.0,7.88,0.0,0.073170731707317,N,3.0,6914,33.0
23.0,50004.0,MORTGAGE,8.0,EDUCATION,C,2000.0,11.91,0.0,0.0399968002559795,Y,2.0,6915,56.00000000000001
26.0,50004.0,OWN,2.0,HOMEIMPROVEMENT,D,11000.0,13.87,0.0,0.2199824014078873,Y,4.0,6916,60.0
23.0,83954.0,RENT,7.0,EDUCATION,A,6000.0,10.99,0.0,0.0714677085070395,N,2.0,6917,34.0
23.0,84000.0,RENT,5.0,VENTURE,A,6000.0,6.99,0.0,0.0714285714285714,N,3.0,6918,34.0
21.0,50031.0,MORTGAGE,5.0,PERSONAL,A,2000.0,5.99,0.0,0.0399752153664727,N,2.0,6919,30.000000000000004
25.0,84000.0,RENT,2.0,VENTURE,A,6000.0,8.94,0.0,0.0714285714285714,N,2.0,6920,37.00000000000001
23.0,50052.0,OWN,8.0,PERSONAL,B,15000.0,9.63,0.0,0.2996883241428913,N,4.0,6921,31.000000000000007
24.0,84996.0,RENT,1.0,MEDICAL,A,6000.0,6.03,0.0,0.0705915572497529,N,3.0,6922,38.00000000000001
24.0,50112.0,OWN,4.0,PERSONAL,A,1000.0,5.42,0.0,0.0199553001277139,N,2.0,6923,28.000000000000004
23.0,50129.0,MORTGAGE,7.0,VENTURE,A,11400.0,7.29,0.0,0.2274132737537154,N,2.0,6924,30.000000000000004
25.0,85000.0,RENT,4.0,MEDICAL,B,6000.0,10.0,0.0,0.0705882352941176,N,3.0,6925,36.0
23.0,50205.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5300.0,5.42,0.0,0.1055671745842047,N,4.0,6926,30.000000000000004
25.0,73000.0,RENT,2.0,DEBTCONSOLIDATION,D,6000.0,14.96,1.0,0.0821917808219178,N,4.0,6927,48.0
21.0,86000.0,RENT,5.0,EDUCATION,B,6000.0,10.0,0.0,0.0697674418604651,N,4.0,6928,37.0
25.0,50280.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000.0,9.63,0.0,0.1988862370723945,N,2.0,6929,33.0
22.0,50285.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,7000.0,13.11,0.0,0.1392065228199264,Y,4.0,6930,56.00000000000001
25.0,50300.0,MORTGAGE,3.0,HOMEIMPROVEMENT,E,1000.0,18.39,0.0,0.0198807157057654,Y,3.0,6931,61.0
22.0,86000.0,RENT,6.0,MEDICAL,A,6000.0,5.42,0.0,0.0697674418604651,N,3.0,6932,34.0
22.0,50364.0,MORTGAGE,6.0,EDUCATION,A,6000.0,6.03,0.0,0.1191327138432213,N,3.0,6933,30.000000000000004
23.0,50400.0,MORTGAGE,7.0,EDUCATION,A,8375.0,7.51,0.0,0.1661706349206349,N,2.0,6934,30.000000000000004
26.0,50400.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,24000.0,9.91,0.0,0.4761904761904761,N,3.0,6935,41.99999999999999
22.0,50400.0,MORTGAGE,0.0,VENTURE,A,12000.0,7.9,0.0,0.238095238095238,N,3.0,6936,34.0
25.0,50400.0,MORTGAGE,4.0,VENTURE,C,3000.0,14.65,0.0,0.0595238095238095,N,3.0,6937,35.0
22.0,75000.0,RENT,6.0,EDUCATION,B,6000.0,10.99,1.0,0.08,N,2.0,6938,39.0
24.0,89772.0,RENT,8.0,MEDICAL,C,6000.0,13.92,0.0,0.0668359844940515,Y,3.0,6939,59.99999999999999
25.0,90000.0,RENT,9.0,HOMEIMPROVEMENT,C,6000.0,13.49,0.0,0.0666666666666666,N,4.0,6940,39.0
26.0,78000.0,RENT,5.0,PERSONAL,C,6000.0,12.68,1.0,0.0769230769230769,N,2.0,6941,41.0
25.0,44400.0,MORTGAGE,9.0,VENTURE,C,6000.0,12.99,1.0,0.1351351351351351,N,4.0,6942,37.0
23.0,50400.0,OWN,7.0,EDUCATION,D,7000.0,15.99,0.0,0.1388888888888889,N,2.0,6943,37.00000000000001
23.0,50400.0,MORTGAGE,7.0,EDUCATION,B,2500.0,10.99,0.0,0.0496031746031746,N,4.0,6944,33.0
23.0,50400.0,MORTGAGE,4.0,VENTURE,A,11200.0,7.42,0.0,0.2222222222222222,N,3.0,6945,30.000000000000004
25.0,90000.0,RENT,4.0,HOMEIMPROVEMENT,A,6000.0,7.88,0.0,0.0666666666666666,N,3.0,6946,33.0
23.0,90000.0,RENT,3.0,PERSONAL,B,6000.0,10.25,0.0,0.0666666666666666,N,3.0,6947,37.0
24.0,79650.0,RENT,4.0,PERSONAL,E,6000.0,16.35,1.0,0.0753295668549905,Y,3.0,6948,68.0
23.0,92000.0,RENT,4.0,VENTURE,B,6000.0,12.42,0.0,0.0652173913043478,N,3.0,6949,37.0
26.0,81000.0,RENT,10.0,PERSONAL,A,6000.0,7.51,1.0,0.074074074074074,N,2.0,6950,33.0
25.0,50400.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000.0,9.62,0.0,0.238095238095238,N,4.0,6951,32.0
22.0,50400.0,MORTGAGE,6.0,EDUCATION,D,12000.0,14.09,0.0,0.238095238095238,N,2.0,6952,39.0
25.0,50400.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000.0,7.14,0.0,0.119047619047619,N,4.0,6953,29.000000000000004
26.0,95000.0,RENT,0.0,MEDICAL,B,6000.0,10.99,0.0,0.0631578947368421,N,2.0,6954,40.0
24.0,95000.0,RENT,3.0,HOMEIMPROVEMENT,B,6000.0,10.99,0.0,0.0631578947368421,N,4.0,6955,37.0
25.0,50400.0,OWN,0.0,HOMEIMPROVEMENT,D,6000.0,14.59,0.0,0.119047619047619,N,2.0,6956,40.0
26.0,50400.0,OWN,0.0,VENTURE,B,6725.0,10.62,0.0,0.1334325396825396,N,4.0,6957,34.00000000000001
25.0,96000.0,RENT,0.0,HOMEIMPROVEMENT,A,6000.0,6.99,0.0,0.0625,N,4.0,6958,37.00000000000001
24.0,96500.0,RENT,0.0,DEBTCONSOLIDATION,A,6000.0,7.66,0.0,0.0621761658031088,N,2.0,6959,38.00000000000001
26.0,98000.0,RENT,8.0,DEBTCONSOLIDATION,B,6000.0,10.99,0.0,0.0612244897959183,N,3.0,6960,36.0
25.0,100000.0,RENT,0.0,PERSONAL,A,6000.0,5.42,0.0,0.06,N,4.0,6961,37.00000000000001
21.0,50460.0,OWN,4.0,VENTURE,C,6000.0,13.49,0.0,0.1189060642092746,N,3.0,6962,34.0
24.0,50496.0,MORTGAGE,3.0,PERSONAL,B,3000.0,11.99,0.0,0.0594106463878327,N,3.0,6963,33.0
22.0,100000.0,RENT,6.0,EDUCATION,B,6000.0,11.99,0.0,0.06,N,4.0,6964,37.0
22.0,100000.0,RENT,3.0,EDUCATION,C,6000.0,12.98,0.0,0.06,Y,2.0,6965,59.99999999999999
25.0,100000.0,RENT,9.0,PERSONAL,D,6000.0,14.42,0.0,0.06,Y,3.0,6966,61.99999999999999
26.0,92000.0,RENT,0.0,VENTURE,D,6000.0,15.58,1.0,0.0652173913043478,N,3.0,6967,48.0
22.0,105000.0,RENT,4.0,VENTURE,B,6000.0,9.99,0.0,0.0571428571428571,N,2.0,6968,37.0
22.0,50500.0,OWN,6.0,VENTURE,B,6000.0,11.83,0.0,0.1188118811881188,N,2.0,6969,31.000000000000007
22.0,93000.0,RENT,6.0,HOMEIMPROVEMENT,A,6000.0,8.94,1.0,0.064516129032258,N,4.0,6970,36.00000000000001
22.0,105500.0,RENT,6.0,EDUCATION,B,6000.0,11.99,0.0,0.0568720379146919,N,4.0,6971,37.0
23.0,95000.0,RENT,7.0,DEBTCONSOLIDATION,D,6000.0,16.49,1.0,0.0631578947368421,N,4.0,6972,45.0
23.0,50508.0,OWN,8.0,PERSONAL,B,7500.0,10.83,0.0,0.1484913281064385,N,4.0,6973,31.000000000000007
24.0,110000.0,RENT,0.0,PERSONAL,B,6000.0,10.99,0.0,0.0545454545454545,N,4.0,6974,41.0
25.0,50600.0,OWN,3.0,PERSONAL,A,3000.0,7.51,0.0,0.0592885375494071,N,2.0,6975,27.0
26.0,50648.0,MORTGAGE,8.0,PERSONAL,A,8000.0,6.76,0.0,0.1579529300268519,N,4.0,6976,29.000000000000004
24.0,50700.0,MORTGAGE,8.0,EDUCATION,A,4500.0,8.9,0.0,0.0887573964497041,N,4.0,6977,30.000000000000004
24.0,120000.0,RENT,0.0,PERSONAL,B,6000.0,10.99,0.0,0.05,N,3.0,6978,41.0
26.0,120000.0,RENT,10.0,VENTURE,B,6000.0,9.88,0.0,0.05,N,2.0,6979,34.0
26.0,125000.0,RENT,3.0,EDUCATION,B,6000.0,12.53,0.0,0.048,N,2.0,6980,36.0
26.0,140000.0,RENT,2.0,DEBTCONSOLIDATION,B,6000.0,11.36,0.0,0.0428571428571428,N,4.0,6981,40.0
25.0,150000.0,RENT,3.0,HOMEIMPROVEMENT,C,6000.0,13.48,0.0,0.04,N,2.0,6982,39.0
22.0,50750.0,MORTGAGE,2.0,MEDICAL,B,10000.0,9.63,0.0,0.1970443349753694,N,4.0,6983,37.00000000000001
26.0,38000.0,RENT,0.0,DEBTCONSOLIDATION,B,6025.0,10.99,0.0,0.1585526315789473,N,3.0,6984,40.0
23.0,42000.0,RENT,7.0,EDUCATION,B,6025.0,9.63,0.0,0.1434523809523809,N,4.0,6985,37.0
22.0,50900.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,22000.0,10.99,0.0,0.4322200392927308,Y,3.0,6986,66.0
22.0,60000.0,RENT,0.0,VENTURE,A,6025.0,10.99,0.0,0.1004166666666666,N,3.0,6987,38.00000000000001
25.0,50000.0,RENT,9.0,HOMEIMPROVEMENT,B,6075.0,10.0,0.0,0.1215,N,2.0,6988,36.0
25.0,50988.0,OWN,9.0,HOMEIMPROVEMENT,B,4200.0,9.99,0.0,0.0823723228995057,N,3.0,6989,30.000000000000004
22.0,51000.0,OWN,0.0,VENTURE,A,16000.0,7.9,0.0,0.3137254901960784,N,3.0,6990,41.99999999999999
25.0,19200.0,RENT,3.0,DEBTCONSOLIDATION,B,6150.0,11.46,1.0,0.3203125,N,3.0,6991,48.0
24.0,35713.0,RENT,1.0,MEDICAL,C,6150.0,11.03,0.0,0.1722061994231792,Y,3.0,6992,63.99999999999999
24.0,45000.0,MORTGAGE,0.0,VENTURE,C,10625.0,14.27,1.0,0.2361111111111111,Y,2.0,6993,62.000000000000014
24.0,77385.0,RENT,5.0,DEBTCONSOLIDATION,A,6150.0,5.99,0.0,0.0794727660399302,N,4.0,6994,34.0
23.0,51000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000.0,6.03,0.0,0.0784313725490196,N,2.0,6995,30.000000000000004
23.0,51000.0,MORTGAGE,7.0,VENTURE,A,10000.0,6.03,0.0,0.196078431372549,N,3.0,6996,30.000000000000004
23.0,19200.0,RENT,1.0,MEDICAL,G,6200.0,19.82,1.0,0.3229166666666667,N,3.0,6997,67.99999999999999
26.0,51000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000.0,9.99,0.0,0.1764705882352941,N,3.0,6998,30.000000000000004
26.0,20000.0,RENT,9.0,EDUCATION,A,6200.0,5.99,1.0,0.31,N,4.0,6999,44.99999999999999
23.0,51000.0,OWN,7.0,PERSONAL,A,6000.0,5.42,0.0,0.1176470588235294,N,4.0,7000,28.000000000000004
24.0,26000.0,RENT,2.0,HOMEIMPROVEMENT,D,6200.0,14.11,1.0,0.2384615384615384,N,4.0,7001,49.0
22.0,51000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000.0,8.49,0.0,0.196078431372549,N,3.0,7002,30.000000000000004
22.0,29004.0,RENT,6.0,DEBTCONSOLIDATION,C,6200.0,15.23,0.0,0.2137636188111984,Y,4.0,7003,59.99999999999999
22.0,30000.0,RENT,3.0,EDUCATION,D,6200.0,10.99,0.0,0.2066666666666666,Y,3.0,7004,63.0
21.0,51000.0,MORTGAGE,5.0,EDUCATION,B,13000.0,10.99,0.0,0.2549019607843137,N,3.0,7005,33.0
26.0,39996.0,RENT,2.0,DEBTCONSOLIDATION,C,6200.0,13.79,0.0,0.155015501550155,N,2.0,7006,42.999999999999986
22.0,40000.0,RENT,2.0,EDUCATION,B,6200.0,12.69,0.0,0.155,N,3.0,7007,41.0
23.0,42500.0,RENT,1.0,PERSONAL,C,6200.0,13.92,0.0,0.1458823529411764,N,2.0,7008,43.99999999999999
22.0,45000.0,RENT,7.0,EDUCATION,C,6200.0,13.79,0.0,0.1377777777777777,N,3.0,7009,40.0
23.0,51000.0,MORTGAGE,2.0,PERSONAL,A,8000.0,7.49,0.0,0.1568627450980392,N,3.0,7010,34.0
26.0,51000.0,MORTGAGE,2.0,MEDICAL,A,4000.0,5.99,0.0,0.0784313725490196,N,4.0,7011,33.0
22.0,46200.0,RENT,5.0,EDUCATION,B,6200.0,12.42,0.0,0.1341991341991342,N,3.0,7012,37.0
25.0,50606.0,RENT,3.0,MEDICAL,A,6200.0,10.99,0.0,0.122515116784571,N,4.0,7013,33.0
26.0,51000.0,MORTGAGE,10.0,MEDICAL,A,15825.0,6.99,0.0,0.3102941176470588,N,3.0,7014,37.0
25.0,51000.0,MORTGAGE,6.0,EDUCATION,C,3000.0,13.99,0.0,0.0588235294117647,N,2.0,7015,35.0
23.0,51000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,2400.0,7.49,0.0,0.0470588235294117,N,3.0,7016,34.0
22.0,46000.0,RENT,1.0,DEBTCONSOLIDATION,D,6200.0,10.99,1.0,0.1347826086956521,N,4.0,7017,49.0
